Ensemble,aq_sp_yield_min,fff,hksat_sf,liq_canopy_storage_scalar,sucsat_sf,watsat_sf,zbedrock_sf,wc2wjb0,jmaxb0,cv,d_max,frac_sat_soil_dsl_init,act25,n_baseflow,nstem,leafcn,stem_leaf,froot_leaf,FUN_fracfixers,slatop,krmax,dleaf,medlynintercept,medlynslope,kmax,psi50,rootprof_beta,baseflow_scalar,maximum_leaf_wetted_fraction,jmaxb1
LHC0360,0.018898921,4.959901037,5.21335884,0.198486296,3.743728592,0.90430642,1.099410989,0.617126908,0.017582298,0.010023472,30.90565419,0.857841976,74.48172026,1.407185032,0.412852724,74.19132964,2.185903348,1.311756963,0.454113757,0.048597199,6.28E-11,0.001034433,26.53878708,1.954285474,1.93E-08,-458378.8643,0.974726608,0.029163674,0.402139707,0.085070966
LHC0361,0.015479139,2.063951644,8.209357651,0.946805222,1.205348459,0.892288833,1.018830824,1.490266773,0.013929671,0.008005206,52.07221063,0.566443665,41.71123759,1.823790928,0.314590389,51.62667258,2.221097798,1.556829969,0.704578668,0.104575585,1.89E-10,0.000947756,6590.062446,2.459536893,1.18E-08,-768667.5483,0.963890839,0.042785834,0.493843585,0.089138664
LHC0362,0.018533821,2.557134691,5.798097035,1.39992455,5.49784767,1.019739893,0.881891814,0.545858917,0.011986338,0.006143348,37.49288899,0.791872346,58.73503939,1.265146332,0.054662788,47.14524041,2.19366363,1.383725351,0.885151371,0.014265937,2.10E-10,0.000468897,25792.84557,3.924638406,3.52E-08,-625892.1268,0.911310866,0.096984763,0.070283902,0.096009549
LHC0363,0.018792622,0.82610245,0.403153474,0.090078206,1.959876869,0.882616927,0.876021828,0.767612254,0.011827492,0.006747657,33.93881238,0.59387101,41.12426185,1.631572701,0.494005692,49.99411428,2.105342978,1.407228635,0.566393044,0.082712481,9.79E-11,0.000564523,41958.5717,2.810232056,1.08E-08,-573270.6656,0.953201671,0.067863164,0.246084855,0.148326342
LHC0364,0.012992552,0.972961537,4.236300975,0.108883491,7.492191364,0.99163854,0.954476947,0.648513268,0.011603527,0.009651757,40.41950185,0.653965658,96.38004882,1.753463313,0.074653385,64.94413754,1.92801937,1.338046778,0.266781443,0.084848755,5.35E-11,0.00024784,27332.64412,3.297620816,2.82E-08,-307165.2253,0.920884832,0.056840524,0.21241164,0.063173714
LHC0365,0.014241939,0.655041559,1.128578489,0.725611055,7.407424285,1.101364686,1.185427614,1.319414804,0.011756355,0.01488038,27.24575639,0.947582815,72.44746777,1.970871033,0.352994051,43.44084023,2.607488438,1.546282708,0.230153266,0.113009097,1.93E-10,0.000263601,5104.782568,2.808125233,1.54E-08,-359347.417,0.887435191,0.069635705,0.361328382,0.055695364
LHC0366,0.019693067,3.710893767,8.273145134,0.937392828,5.824901599,1.127881712,0.98864865,1.24277981,0.016909611,0.010306638,57.1053171,0.526051709,105.7415171,1.379642892,0.037616386,53.09245335,2.100235113,1.362524336,0.472635573,0.094460068,1.15E-10,0.00098582,15667.98029,1.844319567,9.24E-09,-394815.1511,0.907089817,0.066289733,0.195653912,0.173840645
LHC0367,0.015814989,3.411787275,5.630279036,0.388410465,8.66467529,0.824997842,1.11941899,0.665895039,0.015950452,0.011206518,43.20624603,0.680130273,86.7290112,1.452083557,0.091011347,65.04917935,2.172350502,1.613755473,0.429120739,0.086251396,1.84E-10,0.000994872,42206.67296,3.327197891,3.68E-08,-288315.3269,0.892859279,0.042469239,0.133561821,0.080900679
LHC0368,0.018872524,2.720692774,0.382762499,0.168390829,4.054605306,0.914687958,1.055881123,1.044000216,0.015572159,0.005355371,46.2287729,0.814982409,115.8696883,1.392909065,0.173662056,46.91522448,2.287559325,1.45189509,0.978914064,0.083935953,4.04E-11,0.000395797,33008.71541,2.795024183,3.01E-08,-272782.0362,0.942592918,0.002270513,0.241133829,0.164317209
LHC0369,0.016605253,1.319282876,2.33293195,1.26629363,3.579092591,0.875869302,0.820894768,0.816349658,0.019185662,0.008392932,43.39739925,0.886897868,44.96058768,1.108302999,0.372298476,65.62059739,2.015164286,1.206521752,0.736492167,0.144935725,1.56E-10,0.001043071,13054.67165,1.838763758,1.17E-08,-753456.9423,0.942744397,0.088094883,0.465979698,0.241547159
LHC0370,0.017356675,3.394243216,0.994045144,0.810278841,9.32530401,0.961249509,1.048112598,1.247663351,0.012951627,0.006475092,25.54302802,0.581361719,84.16608676,1.290568403,0.311606053,74.37711741,2.124265269,1.616211436,0.259098741,0.02492036,2.22E-10,0.001070079,22962.24065,3.457488309,5.12E-09,-730156.2811,0.909712099,0.079612762,0.390423905,0.130047419
LHC0371,0.019284679,4.768874405,3.784914617,0.467820073,0.669834731,1.157859554,0.947997416,0.764068689,0.013346208,0.017811643,23.84244127,0.517374305,107.2590541,1.810841696,0.108894363,49.72673947,1.933447288,1.584599706,0.255456831,0.12980637,1.65E-10,0.000725903,18723.56717,3.023729081,1.05E-08,-340093.6197,0.912247907,0.098198518,0.011456773,0.10167755
LHC0372,0.015190701,1.882236953,6.171991157,0.081895873,6.091665911,0.854294911,0.98100897,1.200942982,0.018290032,0.017567808,20.25393787,0.58085028,109.8421738,1.433739644,0.128270886,44.31622303,1.977570625,1.335418601,0.831537675,0.060364814,2.15E-10,0.000417045,38503.10308,3.744346336,1.25E-08,-640177.5926,0.900493952,0.079027793,0.049540239,0.072774684
LHC0373,0.012787576,3.389282607,9.187585845,1.861418467,2.276157422,1.037665612,1.088910922,0.670058496,0.019474538,0.009742822,35.86344579,0.728265721,98.33236951,1.585962446,0.467156148,55.2649586,2.455374801,1.492211085,0.61673805,0.032042534,2.18E-10,0.001021652,39362.22139,3.501706666,2.72E-08,-419589.3178,0.937742965,0.003887938,0.112243018,0.149428317
LHC0374,0.012589327,2.803995956,2.291265552,1.721420801,3.395356261,1.078228074,1.145613669,1.279064234,0.019059685,0.005656318,54.69995366,0.708197281,63.78313388,1.484380068,0.079838157,58.53241447,2.424106522,1.757706031,0.871327454,0.137281568,1.77E-10,0.000695169,40892.25196,3.424055468,2.73E-08,-670204.1551,0.960207247,0.009798799,0.175793535,0.183836095
LHC0375,0.012530417,2.129512196,9.823484349,1.585658782,1.672481895,0.905237229,0.915136985,1.027231698,0.02021992,0.006001097,52.47944942,0.587524817,59.72952107,1.744399535,0.11880479,45.75770433,2.506260539,1.283228032,0.683455513,0.087326067,2.32E-11,0.000618472,36873.23527,2.797001508,1.41E-08,-777103.2461,0.896467459,0.039058575,0.380611952,0.198724316
LHC0376,0.011723498,0.085144142,0.852143477,0.516610818,3.255274159,1.179170608,1.140369089,1.339909037,0.011790705,0.015108989,36.96045421,0.559251503,95.82180308,1.192289078,0.202214022,57.92134441,2.405484167,1.420586544,0.515707016,0.067720213,1.02E-10,0.0008999,23435.99528,4.033332493,2.82E-08,-651599.68,0.957963411,0.012220913,0.49741596,0.242810037
LHC0377,0.017884695,3.560308712,4.961007994,1.977254122,6.284004213,0.890104231,1.020512402,1.393990732,0.01013799,0.016486757,40.156202,0.920188118,64.12013835,1.884884604,0.415157972,69.4156936,2.121026866,1.408566074,0.897175523,0.066331292,5.61E-11,0.000477681,28167.51192,3.706551706,3.18E-08,-533669.8095,0.943992788,0.037762435,0.28762864,0.177276562
LHC0378,0.014403634,2.42795275,8.263806224,0.334482198,0.949032035,0.846603338,1.12171867,1.401266094,0.019516205,0.013401492,22.00235437,0.87599672,98.70007702,1.942865303,0.308376439,71.28372394,2.721250566,1.611589691,0.270054185,0.010954625,2.29E-10,0.000436701,2910.252813,3.947047714,1.57E-08,-475867.8114,0.919339527,0.041910853,0.024324528,0.103307934
LHC0379,0.016257254,2.289228448,6.366057187,1.738330142,9.437517179,0.816392525,0.808110224,1.328782718,0.010639874,0.005602795,51.50456461,0.788516599,82.95463781,1.928127623,0.336354445,49.75208916,2.696331926,1.263519265,0.914682699,0.126132938,2.44E-10,0.000670017,41778.21721,3.215690578,3.67E-08,-408116.7041,0.967151775,0.005798393,0.425796503,0.155703284
LHC0380,0.015626,2.2430642,0.839768183,1.073726417,1.852028045,0.962510459,1.128329888,0.880117181,0.013437926,0.015348763,29.28697737,0.743747793,72.88662799,1.297519768,0.047105243,42.48571991,2.50318002,1.479426325,0.265202436,0.00204597,1.86E-10,0.000775614,23542.4273,2.537012282,3.58E-08,-561578.5137,0.893201371,0.022603247,0.171029004,0.108502053
LHC0381,0.0118268,3.654876656,8.389192702,0.720513239,6.002465633,0.856676692,0.801834483,0.857016141,0.016802067,0.013916352,53.66704486,0.57765277,94.30348264,1.438849236,0.463653439,57.74835008,2.376031896,1.606502849,0.962102412,0.063468383,1.67E-10,0.000217862,2423.511944,2.447376206,5.91E-09,-613058.6981,0.978731276,0.08551116,0.469539044,0.229718894
LHC0382,0.019722023,2.396031626,4.524673519,0.732595746,6.937779086,0.953118177,0.870746604,0.659665398,0.014374278,0.005548461,30.37516302,0.869280745,77.09076997,1.268389845,0.408922568,72.57339193,2.591010233,1.474656164,0.482629546,0.069431488,9.49E-11,0.000665771,45284.64883,2.325469228,2.01E-08,-666289.232,0.923348324,0.092330475,0.073034877,0.209945222
LHC0383,0.012720295,4.691388398,9.475344019,1.674648156,9.000630182,0.91275106,1.159646537,1.155293462,0.017538343,0.012916429,36.23870329,0.908480824,99.12830171,1.445407389,0.422692016,73.83914715,2.041590905,1.544373505,0.828160248,0.025532505,2.67E-11,0.00081304,48061.89841,1.802887478,3.37E-08,-330769.6051,0.935116298,0.010961169,0.276683396,0.088613383
LHC0384,0.011162387,4.260607618,7.376313281,0.271921466,0.148957491,0.938058272,1.118194941,1.127124597,0.010124412,0.005143616,12.10754588,0.912017325,58.37743072,1.13898361,0.482286396,70.33936792,2.049155465,1.260100123,0.542062086,0.103173937,6.83E-11,0.000335809,13146.41462,1.993839262,3.78E-08,-709306.6266,0.927669836,0.022056337,0.226822765,0.245284221
LHC0385,0.019094521,0.750425991,2.065497019,1.601830833,1.479827956,1.121454427,1.112056557,0.62063991,0.017628519,0.010532325,28.53148778,0.784279544,88.06657018,1.281609763,0.403081711,58.27512994,2.061431726,1.265022295,0.365356969,0.070457197,1.23E-10,0.000237307,2846.84579,4.068698663,1.72E-08,-589945.2749,0.95373397,0.010576279,0.204294052,0.21229842
LHC0386,0.015342169,0.556269184,3.001004267,0.781801453,8.108609625,0.971623527,1.00839802,1.402619392,0.017651559,0.019155747,11.96639672,0.530397955,103.3355882,1.876620434,0.186610125,51.80430837,1.957006028,1.754483235,0.91915798,0.098697136,2.13E-10,0.000650623,36092.33865,2.841845312,1.79E-08,-301686.1952,0.904546956,0.078652851,0.389372189,0.197792988
LHC0387,0.015115443,3.769647502,1.987364584,0.861580756,2.988591992,1.169540355,0.896878577,0.548867295,0.01144549,0.017144711,23.5103396,0.583413115,113.1135959,1.935487135,0.248360345,71.53138376,2.735775159,1.571405628,0.800225301,0.038756196,1.49E-10,0.000294357,45525.38396,3.768940357,2.99E-08,-511009.5821,0.927997749,0.080210831,0.036517164,0.104729147
LHC0388,0.015321818,4.332348147,6.415403137,0.847807503,9.339006207,0.825169143,1.144118289,1.374507808,0.016009742,0.018749547,13.68736335,0.774298898,96.02954647,1.248495332,0.232466039,48.38491959,2.75945015,1.568361049,0.275520143,0.141787723,2.42E-10,0.001006317,37986.93573,2.490198218,3.42E-08,-782564.7027,0.892410439,0.054483755,0.038011271,0.098611974
LHC0389,0.014175664,2.468755539,4.334152142,0.160897352,7.246039826,1.039957665,0.836368294,0.556042105,0.020325277,0.006170336,36.58025147,0.75024011,109.7888276,1.688638915,0.456598886,74.75969509,2.447397402,1.270626269,0.202603931,0.043637575,9.28E-11,0.000926654,43498.96855,2.206439121,2.17E-08,-424540.4975,0.89199077,0.027015608,0.285051894,0.211366567
LHC0390,0.012125482,0.207201882,5.968310243,1.300900222,6.139268297,1.163772541,1.043843625,1.481940941,0.014006732,0.014249233,24.75900903,0.610616357,51.60442448,1.202022323,0.26354519,48.90861492,2.244486141,1.557840468,0.91750275,0.088042089,1.33E-10,0.000552168,19916.67023,2.58675139,6.14E-09,-680846.4486,0.896225518,0.002845584,0.406999438,0.058069381
LHC0391,0.016701796,1.134063812,7.392242843,0.123383805,5.520258812,1.027617779,0.931699229,1.38175411,0.012164929,0.010826515,43.3241471,0.960241997,63.39107938,1.576308065,0.458908068,63.09009583,2.457934387,1.379984357,0.900843244,0.115396298,8.40E-11,0.000697148,23362.53386,3.620887511,1.49E-08,-464454.0165,0.949139637,0.02654134,0.144603572,0.072040334
LHC0392,0.014896856,4.971421616,9.109427412,1.191433957,5.16113539,1.194227675,0.834727607,0.860809427,0.010963037,0.007291128,34.86045941,0.710095031,69.56532134,1.578589215,0.226042646,62.52194713,2.136235925,1.340379969,0.311046879,0.000937275,1.43E-10,0.000817991,23144.552,3.842340801,2.97E-08,-294223.3454,0.915613774,0.020074426,0.310134108,0.188899779
LHC0393,0.016278056,2.0021257,9.534974011,1.639542179,6.491245321,1.02198419,0.989349781,0.575568192,0.010687927,0.015371119,25.87731086,0.899147114,109.3562526,1.432185695,0.483217366,72.73160684,2.264738786,1.245782611,0.378301031,0.118309079,2.31E-10,0.000723877,19787.38302,2.088740595,2.88E-08,-402405.9366,0.914013077,0.029598151,0.101335182,0.222708806
LHC0394,0.019528859,0.681705354,1.272670448,0.265283318,1.332112197,1.018074739,0.999441984,1.255320613,0.013833095,0.013798704,41.25461895,0.936402988,88.43673015,1.011566834,0.276334022,58.84918441,2.412382691,1.66278978,0.569445444,0.073912251,1.56E-10,0.00054149,26181.61186,3.249887847,4.55E-09,-701513.8992,0.889046815,0.094478303,0.042632346,0.144342694
LHC0395,0.013851345,4.049498057,5.230128591,1.362724433,6.963836171,1.139939249,0.890194587,0.543347811,0.017990003,0.005455949,42.52454308,0.688941417,104.6149441,1.739547838,0.190255815,43.62707181,2.679292928,1.743240801,0.609897797,0.100714197,7.54E-11,0.00057108,9622.475844,2.052053248,2.20E-08,-304602.6828,0.954967435,0.048725916,0.266708527,0.211932719
LHC0396,0.018985709,1.809182067,6.896380772,0.592698046,5.545559483,1.029991438,0.838084365,1.058516421,0.016841532,0.010085466,10.19107334,0.917323194,118.3801137,1.158177084,0.466982489,51.98865869,2.332122912,1.322902315,0.789139124,0.081487249,2.21E-10,0.00090809,24927.95418,2.073388051,3.28E-08,-585008.1721,0.96736114,0.05663503,0.020002698,0.061347252
LHC0397,0.015655229,1.673105692,7.099228594,1.671773054,3.793172197,1.06249108,1.182032825,1.245762334,0.01882849,0.016229764,56.2033008,0.994094187,65.83270844,1.772370446,0.287834782,72.49912366,2.338452026,1.716600072,0.244401439,0.121427638,1.01E-10,0.00092601,31775.53279,3.71449134,2.11E-08,-395096.8914,0.959233345,0.050002933,0.160690028,0.068528914
LHC0398,0.012873083,3.894551954,5.91409474,0.432198488,8.8411656,1.022419961,1.14132625,0.684737734,0.012054059,0.010486911,21.55735907,0.7692233,56.14038344,1.168306783,0.07251743,50.01765863,2.521305496,1.330054392,0.778183448,4.22E-05,1.81E-10,0.000253986,33379.46769,1.951233912,3.03E-08,-305314.4639,0.892810153,0.09967849,0.457135935,0.226124926
LHC0399,0.012929456,1.681544281,3.428828851,0.929602752,4.556391387,0.901162198,0.880288858,1.419951039,0.014815274,0.005916059,48.95478336,0.55161638,110.6513951,1.551246835,0.253440498,48.34085896,1.909331105,1.72129006,0.710124792,0.070098027,9.08E-11,0.000934209,28466.94101,4.108502369,2.09E-08,-770137.9011,0.944653483,0.000879411,0.429194258,0.21458948
LHC0400,0.018190167,2.30610704,0.54012383,1.451252129,7.361279237,0.885435749,0.992252473,1.102027798,0.011350903,0.008976133,34.90806308,0.966178547,47.76566168,1.696551552,0.229780685,48.52789887,2.298654069,1.433251387,0.944884833,0.118892527,1.31E-10,0.00087327,5417.97485,2.141677452,1.51E-08,-407388.674,0.92070807,0.05182762,0.115899346,0.185661631
